node,Approx_local_CC
597,0.04440994203661718
598,0.1301881990347653
599,0.012929137227812698
600,0.0
601,0.046709068296885724
602,0.034935922887349945
603,0.13660599557271477
604,0.0621502485293532
605,0.07372260971957138
606,0.05133711900601825
607,0.02635443999928619
608,0.07961047559899176
609,0.04385042139323097
610,0.12673135123182946
611,0.0
612,0.008095211663246485
613,0.029582686464741628
614,0.16383955538129907
615,0.024484004127966974
616,0.016241340233630486
617,0.07531532306091766
618,0.0
619,0.03682252871998969
620,0.038777514226822164
621,0.0
622,0.0842850932675018
623,0.0
624,0.04555274439985412
625,0.014669751118535924
626,0.0604830213522429
627,0.0019108941844898479
628,0.08361442920600057
629,0.03510451885524687
630,0.0417663387170528
631,0.05951046755597807
632,0.0503603391838592
633,0.13931388652532528
634,0.6630336348998782
635,0.001885369532428356
636,0.025172965565738087
637,0.08581058232842835
638,0.1712531892787385
639,0.03493635077793494
640,0.032623626373626376
641,0.06994655567441449
642,0.05151131070594024
643,0.013549235989991202
644,0.12385666257424643
645,0.025353715235776973
646,0.21001456170404678
647,0.09333498439983606
648,0.0
649,0.021699852143319657
650,0.0
651,0.0
652,0.04713305048784747
653,0.0
654,0.1553811007278185
655,0.09438390354414364
656,0.07309005134991607
657,0.06887578512049744
658,0.09814686444393428
659,0.04255171667446256
660,0.12542254530064212
661,0.0
662,0.05337088095874627
663,0.03560073812645712
664,0.04612465619397783
665,0.15184302613381487
666,0.03537293278675325
667,0.1313368671186277
668,0.06318351787276714
669,0.0766809166610606
670,0.0
671,0.042836720525179055
672,0.06328809985485204
673,0.07714239176554434
674,0.0
675,0.04511471592205974
676,0.0
677,0.23008015087223008
678,0.02709452338548705
679,0.0
680,0.0174894016337661
681,0.0
682,0.02485315576679999
683,0.033767368333472006
684,0.03541375936901648
685,0.11744933110813935
686,0.05173271170788215
687,0.07707455212331978
688,0.04197516396414056
689,0.3531763172693198
690,0.0337587840936616
691,0.05869170582828585
692,0.03028084305833141
693,0.03824830260440989
694,0.08783036634303377
695,0.1852904172744585
696,0.03809801547904403
697,0.024537730604368736
698,0.0471819732376175
699,0.018936366430119603
700,0.024936854038837386
701,0.01459704869697871
702,0.11072856776324191
703,0.07452739133547684
704,0.13384294837450847
705,0.0
706,0.088678818781431
707,0.034154752751157216
708,0.16837986730054846
709,0.18360357802549435
710,0.15512590614123825
711,0.019765360228150248
712,0.0
713,0.02711218939997336
714,0.034836966132176794
715,0.14184282246933944
716,0.20283800799267657
717,0.04078172523134667
718,0.02426902700324541
719,0.03094909025978481
720,0.0
721,0.04655524559434535
722,0.09892496602601436
723,0.2177474439281815
724,0.017847767338797685
725,0.049488692989558596
726,0.22145757581352155
727,0.04196751806146208
728,0.0
729,0.03392195324753048
730,0.0
731,0.06814500325888669
732,0.04979231568016614
733,0.042840197645595005
734,0.021947194719471947
735,0.025373763517707638
736,0.012774074131149676
737,0.0
738,0.16455263507632453
739,0.02207007177714051
740,0.09237534073342553
741,0.06853838315315836
742,0.03934189252830451
743,0.4287744250615538
744,0.0
745,0.014097141048535825
746,0.034078885022970726
747,0.02606073161777684
748,0.030541348746837116
749,0.06230325522651829
750,0.0036027328970965142
751,0.007650029708853238
752,0.0
753,0.18333291125874254
754,0.0
755,0.041002745134326515
756,0.13301933957091916
757,0.011433789377188768
758,0.02812228685575797
759,0.0
760,0.14437304303781087
761,0.035879399965636834
762,0.0657211668677668
763,0.0
764,0.3337584757904688
765,0.12062633064351697
766,0.0993188588091406
767,0.02979876914859822
768,0.0
769,0.04885307224889707
770,0.0037173202614379083
771,0.0
772,0.07381012791723454
773,0.045017985954155855
774,0.00784313725490196
775,0.14681421575732792
776,0.09581961537619797
777,0.03663838452248466
778,0.10673195961440442
779,0.006349130058636932
780,0.016109403199618504
781,0.020193235820340393
782,0.026717420341864213
783,0.11878997854536585
784,0.058617303513164756
785,0.08161105414164306
786,0.026595271895315666
787,0.10509979569385508
788,0.1070535069624117
789,0.2997514107774619
790,0.040288574519898555
791,0.10122603527020363
792,0.1700716718485914
793,0.07840990745271953
794,0.09510911946609572
795,0.029087051031092163
796,0.06605509724330003
797,0.09916757317370968
798,0.042091682851996784
799,0.18328232381473675
800,0.059947290230508585
801,0.0
802,0.0
803,0.0
804,0.07372207809016196
805,0.0706972639011474
806,0.05825161403146335
807,0.06369592334486998
808,0.04126504562220927
809,0.04857933272318828
810,0.17288265675976866
811,0.1311561511110052
812,0.06553612709034504
813,0.17435890647888314
814,0.024225572140834987
815,0.040791139020331664
816,0.0641835622542606
817,0.0
818,0.0
819,0.044784305146496076
820,0.06752214861484493
821,0.12139431457004121
822,0.0790326659102021
823,0.03554099005171304
824,0.0
825,0.0164310957673572
826,0.009267431597528686
827,0.0771254392554808
828,0.09589227336541531
829,0.0294970708561864
830,0.03041484288653874
831,0.010305465269162867
832,0.10230595235224706
833,0.041900863573645857
834,0.11029186038507782
835,0.0
836,0.031415554199104474
837,0.11613385441841514
838,0.0
839,0.0427587090722684
840,0.01742986798679868
841,0.004741500560620287
842,0.0690993201550178
843,0.13517084152715597
844,0.020153061224489795
845,0.08203421163841873
846,0.09574441550222096
847,0.0
848,0.05258708786718343
849,0.04160294911283275
850,0.03142734267219862
851,0.07873167973575315
852,0.0
853,0.0
854,0.02611363643696391
855,0.0075332639653302195
856,0.0006847780501585475
857,0.17875097367877554
858,0.10773220179160774
859,0.014027327102458145
860,0.0521277634262274
861,0.0
862,0.026321764044536313
863,0.07679123150838546
864,0.07194167446441961
865,0.043525175454274624
866,0.035087796856021584
867,0.11862039637201145
868,0.036830299496024496
869,0.0
870,0.0
871,0.1463021047133473
872,0.03840821959957016
873,0.04840270434810471
874,0.10582633365125242
875,0.07032208528488708
876,0.2577260185534775
877,0.02468538526322081
878,0.0
879,0.0
880,0.009040880503144654
881,0.02258126793071464
882,0.15520880717701976
883,0.015374398506125396
884,0.10843794841987689
885,0.07418487814734831
886,0.04135614443668119
887,0.059294350844045385
888,0.0
889,0.053414353516624505
890,0.0
891,0.07343064961923805
892,0.02575390810550234
893,0.4476744186046512
894,0.1322322760371838
895,0.00586255206717253
896,0.0
897,0.031632930480930674
898,0.034685137547372694
899,0.1515579177871337
900,0.0
901,0.03158045930536505
902,0.04407343151479005
903,0.01674169677568341
904,0.08018335263900671
905,0.0
906,0.08970632682926533
907,0.051873569709912165
908,0.0
909,0.031073696180273617
910,0.0
911,0.10649232870091353
912,0.08252482533119779
913,0.036029494459191416
914,0.038834611140535345
915,0.0633479624341896
916,0.056750212281780184
917,0.02820315678005095
918,0.03786385877323358
919,0.07747988527051396
920,0.032375230221754876
921,0.19089126044036717
922,0.1312353111177999
923,0.0808428620308456
924,0.08194681261144447
925,0.05017182906724449
926,0.03536647833994581
927,0.0
928,0.050509327082251095
929,0.01511960202711723
930,0.19530881659594532
931,0.029337090262424304
932,0.09100403844463925
933,0.09891815582139027
934,0.1096961049317741
935,0.0
936,0.016761597605403016
937,0.12294786640103907
938,0.11536801925151442
939,0.05185159903673993
940,0.0
941,0.012768893447543837
942,0.05355284577100538
943,0.7617868929750118
944,0.0328725325362725
945,0.1806629471405968
946,0.01118238557558946
947,0.07543838068167923
948,0.011667150435427438
949,0.06830469051659671
950,0.07369394359685622
951,0.0
952,0.013741188288724067
953,0.11880635519206169
954,0.05535256925109302
955,0.0
956,0.43364432597105873
957,0.016066523578052102
958,0.09220134404193958
959,0.08153961496125894
960,0.024687481864566693
961,0.09474901071539728
962,0.0
963,0.11206435614592138
964,0.021591487217526864
965,0.02821962868555763
966,0.04926844033593535
967,0.02048969741227033
968,0.024954798188172412
969,0.023885727939309764
970,0.08438643506397424
971,0.017519540413892306
972,0.10961028101420622
973,0.03337529566539452
974,0.047257951476428174
975,0.1739163013024796
976,0.044172839471614274
977,0.04786471243006916
978,0.03287028980446049
979,0.0479676937503608
980,0.0
981,0.10980541957108912
982,0.1142312082510459
983,0.08909129116281211
984,0.12919719716690284
985,0.0
986,0.05300115059788228
987,0.05816842080267129
988,0.037129440960564315
989,0.0
990,0.007827063042818574
991,0.06434025755516729
992,0.0
993,0.24270950798394078
994,0.19761244974000436
995,0.0166288461872496
996,0.05873015769454014
997,0.03906611498116803
998,0.07636418572801214
999,0.04455445544554456
1000,0.02219293488726171
1001,0.0
1002,0.02756731416449015
1003,0.08521793369536053
1004,0.0
1005,0.025476255582690573
1006,0.050080718584920976
1007,0.0
1008,0.06699051473804031
1009,0.08865746518629454
1010,0.00910932390809555
1011,0.04886036283271729
1012,0.17326732673267325
1013,0.3105301961166225
1014,0.022509217362158537
1015,0.14508272773698924
1016,0.04837355616268037
1017,0.039248758591455477
1018,0.0
1019,0.1555772093046409
1020,0.14669110239746647
1021,0.08489809029024714
1022,0.1224027271463855
1023,0.012607766475373865
1024,0.049344357825767696
1025,0.10211219819694825
1026,0.142724330422002
1027,0.025178031085488307
1028,0.0
1029,0.08106435643564357
1030,0.02858355487110463
1031,0.05548070382552663
1032,0.04090634062713734
1033,0.053575960421405465
1034,0.0728087839101565
1035,0.12713267125031832
1036,0.016576016576016577
1037,0.07643316792830902
1038,0.06955201518095257
1039,0.039241096382716986
1040,0.0
1041,0.09841787227883812
1042,0.14744449410045257
1043,0.040233187122523315
1044,0.04822715462737349
1045,0.04352862682594783
1046,0.021549685453701443
1047,0.034091326299496696
1048,0.0
1049,0.0
1050,0.04308700389911711
1051,0.0
1052,0.07372440711339233
1053,0.10321735017504528
1054,0.05080095864266529
1055,0.040088204800725724
1056,0.08397898486339929
1057,0.05076641395718859
1058,0.09697236087855525
1059,0.004850425018492245
1060,0.0053030944120053035
1061,0.01979395718683513
1062,0.12969371351885287
1063,0.09673596963550311
1064,0.11545181667488015
1065,0.08126043189349205
1066,0.15006026550472396
1067,0.13090662007377207
1068,0.07132869892108515
1069,0.03557701674056051
1070,0.1041854160671025
1071,0.1338635320058044
1072,0.05622159712301289
1073,0.0468261838708727
1074,0.05210880048519195
1075,0.022169909298622174
1076,0.01618991084628825
1077,0.03151923628044769
1078,0.26652083890542283
1079,0.022475306713652568
1080,0.0
1081,0.044536292688203465
1082,0.019697601698883124
1083,0.05729062128294526
1084,0.05485489881278258
1085,0.10577985422054875
1086,0.1549302851121895
1087,0.010362210604929051
1088,0.007183696101350962
1089,0.046541684022187786
1090,0.07250576927917644
1091,0.10352339232686422
1092,0.06987929722237134
1093,0.30886914641657087
1094,0.0
1095,0.055329172734656665
1096,0.3023209892261996
1097,0.033752103835674015
1098,0.0833197245158943
1099,0.015582245236244461
1100,0.2126479882688262
1101,0.056865359983293375
1102,0.04585066508103045
1103,0.0
1104,0.1492667546194565
1105,0.044894715196303794
1106,0.11201761324801845
1107,0.14433434067039383
1108,0.11830253255476555
1109,0.0
1110,0.0786243734258182
1111,0.007569691184224583
1112,0.022459835606202128
1113,0.04738106209109837
1114,0.020821530821189923
1115,0.0548269501070421
1116,0.04830247670885431
1117,0.017114568599717116
1118,0.04864465207412228
1119,0.0
1120,0.0
1121,0.22957240779022955
1122,0.18182883085486615
1123,0.05862341979774774
1124,0.038469582961540946
1125,0.05459173449998345
1126,0.0
1127,0.0
1128,0.09081051796206271
1129,0.05334397269709451
1130,0.02022433012532023
1131,0.01493318272761993
1132,0.14700055758784963
1133,0.13123725461935368
1134,0.0243024302430243
1135,0.14147830965777602
1136,0.7681626005737829
1137,0.026694819326897476
1138,0.09416942466015596
1139,0.04196716558884369
1140,0.0016339869281045752
1141,0.045660906342546256
1142,0.05132148450612114
1143,0.05285083028231154
1144,0.0
1145,0.36652044325311656
1146,0.030983087037423092
1147,0.0
1148,0.016868891478901044
1149,0.024523268707981195
1150,0.07305172407035326
1151,0.022697382185035597
1152,0.01775036313706932
1153,0.057295575649451716
1154,0.05425911111086871
1155,0.06422937867470925
1156,0.05194687476729668
1157,0.09857725425480257
1158,0.1523378298917044
1159,0.0027502750275027505
1160,0.08830231221500412
1161,0.0
1162,0.025969565282320084
1163,0.0
1164,0.050174599295691534
1165,0.0070427263314566755
1166,0.019595351492369947
1167,0.046088890922600066
1168,0.01738173817381738
1169,0.028683750728013976
1170,0.022611356218543658
1171,0.039300345286026245
1172,0.020287322849932052
1173,0.14492650642120128
1174,0.133925710665478
1175,0.08312327178706287
1176,0.13989161232391864
1177,0.026058293914534833
1178,0.04339879654946271
1179,0.13215624029525144
1180,0.011057509949873421
1181,0.055161771291073275
1182,0.026316939557528517
1183,0.05387940439637394
1184,0.15302615175911305
1185,0.08519001584690625
1186,0.03627845186728009
1187,0.4680843084308431
1188,0.12747524752475248
1189,0.0012824420361172274
1190,0.01827680537185643
1191,0.12681356714459904
1192,0.03787128712871287
1193,0.03216952092897401
1194,0.04115808782980624
1195,0.025234396275136003
1196,0.8538454216638112
1197,0.0
1198,0.03480539189017346
1199,0.0
1200,0.05997302380797526
1201,0.07093605326756584
1202,0.06672254260987151
1203,0.03373079389386902
1204,0.0
1205,0.04578766518386287
1206,0.22132405628456
1207,0.05261067009548093
1208,0.004394827237825823
1209,0.2431893501695424
1210,0.12480893385867906
1211,0.0
1212,0.11998018883708039
1213,0.0
1214,0.07097706158555218
1215,0.10451938558888486
1216,0.11635404826415431
1217,0.07250550349196082
1218,0.1612589323216707
1219,0.2553105310531053
1220,0.0
1221,0.0
1222,0.08976562352617755
1223,0.06512740374644933
1224,0.1853197078070816
1225,0.051606753812636165
1226,0.13163145359432663
1227,0.02333804809052334
1228,0.09186048621354713
1229,0.11872654202759939
1230,0.07907426657426657
1231,0.0
1232,0.04337587715908866
1233,0.0880474017854672
1234,0.04794218968156062
1235,0.03974908303857914
1236,0.0
1237,0.03400453647484348
1238,0.013798149066962357
1239,0.04777013900102815
1240,0.02185037323499449
1241,0.019212334266564438
1242,0.02370949537825668
1243,0.05719428879022061
1244,0.030085619153321704
1245,0.2708273254509917
1246,0.0978196303397131
1247,0.03769175103258479
1248,0.10693069306930694
1249,0.06682304753067583
1250,0.12925639122544968
1251,0.03715584823319643
1252,0.0
1253,0.1274460114990129
1254,0.11218192578347186
1255,0.05889564322961144
1256,0.09797482545321827
1257,0.05399320082218405
1258,0.09666108756959509
1259,0.05712419102346962
1260,0.04680115801599263
1261,0.07758278786321107
1262,0.08131605368707853
1263,0.09446707784061521
1264,0.07312188549894819
1265,0.009064201738301083
1266,0.261001100110011
1267,0.0
1268,0.0662951610840754
1269,0.05267090428797433
1270,0.15734681888027327
1271,0.019698990743895646
1272,0.35998802036537886
1273,0.5286193222005379
1274,0.034981886467034984
1275,0.09243994908278566
1276,0.09991051367317694
1277,0.0
1278,0.023753369272237198
1279,0.04230576818337465
1280,0.36555374415026964
1281,0.03581105709610577
1282,0.07653968683803344
1283,0.04285556252000638
1284,0.040834769615494634
1285,0.10701522632708506
1286,0.04756817203107949
1287,0.06411812297734627
1288,0.008928571428571428
1289,0.024516558656745423
1290,0.028404128184020598
1291,0.0365179685403667
1292,0.019080850415519
1293,0.0
1294,0.0
1295,0.004369614780423756
1296,0.023908470377894977
1297,0.05036760706896725
1298,0.0
1299,0.03679676450216094
1300,0.0
1301,0.017925321943959103
1302,0.10182655971039403
1303,0.05530179187727768
1304,0.033469282026666713
1305,0.05208346756306419
1306,0.04530146434126447
1307,0.029496551488503685
1308,0.025990660084777312
1309,0.27106421627636085
1310,0.21708199379806056
1311,0.1058335577283876
1312,0.017789814561814995
1313,0.06908192925511747
1314,0.03487554362912927
1315,0.029981159222271212
1316,0.17329955560834842
1317,0.020531342605797795
1318,0.060174808689660166
