node,local_CC
398,0.16344086021505377
399,0.0863053882970511
400,0.05454545454545454
401,0.2
402,0.06749027682452528
403,0.26666666666666666
404,0.34545454545454546
405,0.07254623044096728
406,0.2727272727272727
407,0.26745098039215687
408,0.0
409,0.10539200301299353
410,0.06763285024154589
411,0.17857142857142858
412,0.3463203463203463
413,0.14950166112956811
414,0.04930693069306931
415,0.1111111111111111
416,0.12438744656448754
417,0.1997254632807138
418,0.12307692307692308
419,0.2727272727272727
420,0.1111111111111111
421,0.0
422,0.40522875816993464
423,0.19081099895579534
424,0.20915032679738563
425,0.0380952380952381
426,0.47619047619047616
427,0.18226600985221675
428,0.17995337995337995
429,0.0788511041864246
430,0.0
431,0.09166666666666666
432,0.08974358974358974
433,0.1423076923076923
434,0.21986721144024515
435,0.1471264367816092
436,0.1
437,0.16121031746031747
438,0.1111111111111111
439,0.221505376344086
440,0.19047619047619047
441,0.06593406593406594
442,0.14
443,0.25925925925925924
444,0.13153340256143994
445,0.05920444033302498
446,0.1606425702811245
447,0.16417910447761194
448,0.26666666666666666
449,0.2112676056338028
450,0.06464311612970061
451,0.21141709695926564
452,0.16576086956521738
453,0.2935606060606061
454,0.15217391304347827
455,0.10748387096774194
456,0.18840579710144928
457,0.0
458,0.16176470588235295
459,0.2028869286287089
460,0.0
461,0.04516129032258064
462,0.14527027027027026
463,0.09059029807130334
464,0.22916666666666666
465,0.4166666666666667
466,0.07954545454545454
467,0.05974025974025974
468,0.14710884353741496
469,0.11067193675889328
470,0.12184873949579832
471,0.23809523809523808
472,0.21742197143360958
473,0.25252525252525254
474,0.3157894736842105
475,1.0
476,0.0
477,1.0
478,0.09274193548387097
479,0.0
480,0.3333333333333333
481,0.13853367433930094
482,0.08088235294117647
483,0.04789776779662016
484,0.19364609749225134
485,0.14705882352941177
486,0.18408528459927662
487,0.0
488,0.12377468223816894
489,0.3333333333333333
490,0.08553459119496855
491,0.19246031746031747
492,0.10101010101010101
493,0.0
494,0.08333333333333333
495,0.09246300945462316
496,0.05454545454545454
497,0.09872241579558652
498,0.050412698412698416
499,0.31265664160401
500,0.3333333333333333
501,0.5441176470588235
502,0.06666666666666667
503,0.1978021978021978
504,1.0
505,0.2
506,0.08377896613190731
507,0.14426229508196722
508,0.3333333333333333
509,0.12280701754385964
510,0.08630952380952381
511,0.17410829255730106
512,0.09090909090909091
513,0.1041226959335866
514,0.23391812865497075
515,0.11783251231527093
516,0.32142857142857145
517,0.15718157181571815
518,0.11895161290322581
519,0.07373737373737374
520,0
521,0.23529411764705882
522,0.1014799154334038
523,0.0
524,0.22077922077922077
525,0.12269462240341682
526,0.022222222222222223
527,0.16666666666666666
528,0.13333333333333333
529,0.1279043018173453
530,0.08602150537634409
531,0.09702517162471395
532,0.21926910299003322
533,0.050724637681159424
534,0.0411130928548029
535,0.07891528069063064
536,0
537,0.19924812030075187
538,0.12873563218390804
539,0.08985200845665962
540,0.2987012987012987
541,0.30833333333333335
542,0.13333333333333333
543,0.0857598145733739
544,0.0
545,0.10080645161290322
546,0.06401835053696174
547,0.11603603603603603
548,0.11236802413273002
549,0.18064516129032257
550,0.10387016229712859
551,0.2167019027484144
552,0.15714285714285714
553,0.25146198830409355
554,0.1383399209486166
555,0
556,0.1111111111111111
557,0.2927712588729538
558,0.11666666666666667
559,0.13186813186813187
560,0.5
561,0.358974358974359
562,0.2857142857142857
563,0.08536585365853659
564,0.09475806451612903
565,0.35384615384615387
566,0.1389950044078754
567,0.05555555555555555
568,0.05189873417721519
569,0.11901306240928883
570,0.17786561264822134
571,0.1254586129753915
572,0.11396011396011396
573,0.25
574,0.16363636363636364
575,0.1075808552203169
576,0.08134509653496995
577,0.17582417582417584
578,0.5
579,0.027674576542026208
580,0.3790849673202614
581,0.16666666666666666
582,0.0864501679731243
583,0.08333333333333333
584,0.0
585,0.09315673289183223
586,0.20056899004267426
587,0.348780487804878
588,0.046153846153846156
589,0.09211311299367617
590,0.17647058823529413
591,0.3333333333333333
592,0.22134387351778656
593,0.24242424242424243
594,0.26666666666666666
595,0.0665024630541872
596,0.15481344052772625
597,0.12784456848432804
598,0.23698041089345437
599,0.0893707033315706
600,0
601,0.0876577840112202
602,0.38575393154486587
603,0.4115942028985507
604,0.1380952380952381
605,0.09490254872563718
606,0.15579710144927536
607,0.11333333333333333
608,0.09558823529411764
609,0.1523809523809524
610,0.207909604519774
611,0
612,0.051209103840682786
613,0.14210526315789473
614,0.6190476190476191
615,0.17894736842105263
616,0.03120042305658382
617,0.17494320025965596
618,0.0
619,0.08846153846153847
620,0.12851627137341423
621,0.32142857142857145
622,0.1963470319634703
623,0.0
624,0.09491625036732294
625,0.027573336688264033
626,0.16608685893839076
627,0.005479452054794521
628,0.18253968253968253
629,0.10476190476190476
630,0.07223131478450627
631,0.16642958748221906
632,0.10384068278805121
633,0.2427536231884058
634,0.2857142857142857
635,0.08791208791208792
636,0.08923076923076922
637,0.2817204301075269
638,0.27293844367015097
639,0.09523809523809523
640,0.35714285714285715
641,0.26666666666666666
642,0.06260406260406261
643,0.08
644,0.15647226173541964
645,0.05
646,0.42857142857142855
647,0.15579958819492107
648,0
649,0.040295587915670505
650,0
651,0
652,0.09638190954773869
653,0.14285714285714285
654,0.14717741935483872
655,0.18666666666666668
656,0.3076923076923077
657,0.16244411326378538
658,0.21611721611721613
659,0.14306306306306307
660,0.1913978494623656
661,0.0
662,0.09090909090909091
663,0.07106227106227106
664,0.11425893886966551
665,0.17391304347826086
666,0.057562139016554846
667,0.26877470355731226
668,0.16683866529067767
669,0.17264021887824899
670,0.0
671,0.13450292397660818
672,0.18095238095238095
673,0.2
674,0.047619047619047616
675,0.07890122735242548
676,0
677,0.3333333333333333
678,0.05938905991001658
679,0.0
680,0.02666666666666667
681,0.10333333333333333
682,0.07688492063492064
683,0.3333333333333333
684,0.04156862745098039
685,0.2165015694427459
686,0.1278825995807128
687,0.1111111111111111
688,0.056666666666666664
689,0.375
690,0.07140814329796041
691,0.16897414512093412
692,0.11693548387096774
693,0.04678362573099415
694,0.26666666666666666
695,0.36470588235294116
696,0.0931899641577061
697,0.05679974034404414
698,0.09062980030721966
699,0.24731182795698925
700,0.0967741935483871
701,0.14285714285714285
702,0.1779543197616683
703,0.18234610917537747
704,0.2437431258557608
705,0.39285714285714285
706,0.1701459480008595
707,0.14462771409933836
708,0.3107822410147992
709,0.14285714285714285
710,0.35714285714285715
711,0.09306122448979592
712,0.0
713,0.1282051282051282
714,0.07296285049094038
715,0.18064516129032257
716,0.41025641025641024
717,0.06666666666666667
718,0.09452261306532664
719,0.06896504586278075
720,0
721,0.1049042748492001
722,0.11666666666666667
723,0.28205128205128205
724,0.07057057057057058
725,0.15789473684210525
726,0.3567251461988304
727,0.25833333333333336
728,0.0
729,0.0704647676161919
730,0.0
731,0.11382734912146678
732,0.2
733,0.14125874125874127
734,0.2
735,0.13570391872278664
736,0.07608825283243888
737,0.3333333333333333
738,0.21348314606741572
739,0.11857229280096794
740,0.20812104369306778
741,0.14332536097085657
742,0.087783058428851
743,0.6428571428571429
744,0.038461538461538464
745,0.0392156862745098
746,0.09259259259259259
747,0.05333333333333334
748,0.12100840336134454
749,0.15510204081632653
750,0.006493506493506494
751,0.16666666666666666
752,0
753,0.17142857142857143
754,0
755,0.5333333333333333
756,0.22119815668202766
757,0.015761917883714522
758,0.10526315789473684
759,0.05454545454545454
760,0.2672672672672673
761,0.046153846153846156
762,0.07492138364779874
763,0.2554112554112554
764,0.3939393939393939
765,0.16475972540045766
766,0.23672316384180792
767,0.08306010928961749
768,0.0
769,0.10435043582650451
770,0.008333333333333333
771,0.0
772,0.0760031889449907
773,0.0732702837232454
774,0.13333333333333333
775,0.3230769230769231
776,0.2804232804232804
777,0.10156510156510157
778,0.23774283071230343
779,0.03636363636363636
780,0.031746031746031744
781,0.0453781512605042
782,0.052627965552604364
783,0.4
784,0.18815463721195963
785,0.15406162464985995
786,0.04537037037037037
787,0.5
788,0.25142857142857145
789,0.29004329004329005
790,0.08148148148148149
791,0.15725806451612903
792,0.38095238095238093
793,0.22372372372372373
794,0.2916666666666667
795,0.059212265397832406
796,0.1479367866549605
797,0.12950971322849214
798,0.13600257621296694
799,0.3199023199023199
800,0.13675213675213677
801,1.0
802,0
803,0
804,0.0481283422459893
805,0.21818181818181817
806,0.17103825136612022
807,0.23218390804597702
808,0.058333333333333334
809,0.07142857142857142
810,0.2731829573934837
811,0.27358490566037735
812,0.20606060606060606
813,0.09090909090909091
814,0.14102564102564102
815,0.1814516129032258
816,0.1918457648546144
817,0
818,0.0
819,0.08888888888888889
820,0.08160956690368455
821,0.19770114942528735
822,0.17777777777777778
823,0.07823494335122243
824,0.0
825,0.07337662337662337
826,0.09090909090909091
827,0.1278538812785388
828,0.14619883040935672
829,0.08333333333333333
830,0.05230368009272675
831,0.013289036544850499
832,0.25554047942107644
833,0.12681159420289856
834,0.16783216783216784
835,0
836,0.08481749250573091
837,0.18032786885245902
838,0
839,0.17857142857142858
840,0.175
841,0.07568027210884354
842,0.12238325281803543
843,0.17338709677419356
844,0.3619047619047619
845,0.15364354697102722
846,0.16173361522198731
847,0.0
848,0.1325049212598425
849,0.14882032667876588
850,0.07442789291882557
851,0.15694612681803732
852,0.09523809523809523
853,0.0
854,0.06722689075630252
855,0.015115541032934483
856,0.0024757443961191034
857,0.20824524312896406
858,0.08571428571428572
859,0.11428571428571428
860,0.13353313353313354
861,0.3333333333333333
862,0.07076923076923076
863,0.17277250113071008
864,0.1471861471861472
865,0.0990364474235442
866,0.06757297081167533
867,0.16701902748414377
868,0.08382858930247107
869,0
870,0
871,0.3472906403940887
872,0.16712235133287764
873,0.13333333333333333
874,0.15966386554621848
875,0.12349726775956284
876,0.31868131868131866
877,0.06540478786934621
878,0.0
879,0.0
880,0.3333333333333333
881,0.08333333333333333
882,0.23973063973063974
883,0.047311827956989246
884,0.1590909090909091
885,0.16260162601626016
886,0.06606865620148353
887,0.13024719557382874
888,0.0
889,0.11538461538461539
890,0.0
891,0.21839080459770116
892,0.1737891737891738
893,1.0
894,0.2688479623824451
895,0.017094017094017096
896,0.0
897,0.05822784810126582
898,0.08368794326241134
899,0.24761904761904763
900,0.13333333333333333
901,0.08340680655968966
902,0.14644137224782386
903,0.1282051282051282
904,0.22439024390243903
905,0.0
906,0.19155844155844157
907,0.16666666666666666
908,0.0
909,0.06365790548822008
910,0
911,0.2358974358974359
912,0.17634051962410172
913,0.1455026455026455
914,0.08333333333333333
915,0.16156862745098038
916,0.09015469815951992
917,0.05518721651393132
918,0.09343200740055504
919,0.16379906932346974
920,0.08321645628798503
921,0.31333333333333335
922,0.23412698412698413
923,0.13545688545688545
924,0.20382513661202187
925,0.1380952380952381
926,0.08470290771175727
927,0.0
928,0.1349206349206349
929,0.09175920514319112
930,0.5
931,0.08333333333333333
932,0.2022792022792023
933,0.1619825708061002
934,0.21499477533960293
935,0.0
936,0.11904761904761904
937,0.1733615221987315
938,0.13333333333333333
939,0.13575067425831586
940,0.2
941,0.08571428571428572
942,0.2523076923076923
943,0.6190476190476191
944,0.2
945,0.1976950354609929
946,0.4642857142857143
947,0.33797909407665505
948,0.021297884505431675
949,0.21182266009852216
950,0.5
951,0.1
952,0.10606060606060606
953,0.29846153846153844
954,0.10443307757885763
955,0.0
956,1.0
957,0.03100040242546603
958,0.09608843537414966
959,0.13938618925831203
960,0.18478260869565216
961,0.23809523809523808
962,0.6666666666666666
963,0.19153225806451613
964,0.07650273224043716
965,0.20346320346320346
966,0.1027640527489272
967,0.02740138512496236
968,0.17051282051282052
969,0.08923076923076922
970,0.1297134238310709
971,0.02844950213371266
972,0.1835075493612079
973,0.0607741935483871
974,0.10541310541310542
975,0.16551724137931034
976,0.0907526559928176
977,0.12
978,0.06315789473684211
979,0.11333333333333333
980,0.0
981,0.26554621848739496
982,0.25891291642314435
983,0.13970588235294118
984,0.22528735632183908
985,0.0
986,0.07692307692307693
987,0.2689075630252101
988,0.10702479338842975
989,0.16666666666666666
990,0.01680293873681716
991,0.16666666666666666
992,0.0
993,0.27472527472527475
994,0.3142857142857143
995,0.09486166007905138
996,0.14285714285714285
997,0.07989464442493416
998,0.08344988344988345
999,0.3333333333333333
1000,0.04035087719298246
1001,0.0
1002,0.06025641025641026
1003,0.12380952380952381
1004,0.0
1005,0.10075062552126772
1006,0.16989466530750935
1007,0
1008,0.21746880570409982
1009,0.24836601307189543
1010,0.06854838709677419
1011,0.09852856133136285
1012,0.1
1013,0.19458128078817735
1014,0.08333333333333333
1015,0.14102564102564102
1016,0.10623213264722699
1017,0.16666666666666666
1018,0
1019,0.24836601307189543
1020,0.32195121951219513
1021,0.26666666666666666
1022,0.23167552914190387
1023,0.029330233389966914
1024,0.08298195631528965
1025,0.17142857142857143
1026,0.25
1027,0.07071887784921099
1028,0.5333333333333333
1029,0.6428571428571429
1030,0.060526315789473685
1031,0.06190476190476191
1032,0.1328006088280061
1033,0.5111111111111111
1034,0.4091954022988506
1035,0.21212121212121213
1036,0.05454545454545454
1037,0.14444444444444443
1038,0.14706959706959707
1039,0.10609756097560975
1040,0.0
1041,0.10589410589410589
1042,0.35584415584415585
1043,0.07344886414653856
1044,0.12280701754385964
1045,0.14838709677419354
1046,0.054414414414414414
1047,0.13333333333333333
1048,0.0
1049,0
1050,0.07139079851930195
1051,0
1052,0.12146892655367232
1053,0.3076923076923077
1054,0.11419354838709678
1055,0.06669254658385093
1056,0.15584415584415584
1057,0.09639953542392567
1058,0.10031645569620253
1059,0.047619047619047616
1060,0.02564102564102564
1061,0.10952380952380952
1062,0.2793522267206478
1063,0.16026936026936026
1064,0.13122171945701358
1065,0.16900420757363255
1066,0.3213244378552014
1067,0.3333333333333333
1068,0.14705882352941177
1069,0.16
1070,0.18967874231032125
1071,0.11666666666666667
1072,0.12189168573607932
1073,0.11210724759111856
1074,0.1871345029239766
1075,0.09090909090909091
1076,0.05128205128205128
1077,0.0761904761904762
1078,0.34065934065934067
1079,0.057636469221835074
1080,0.0
1081,0.08510578358734541
1082,0.02857142857142857
1083,0.11702127659574468
1084,0.11317556964409013
1085,0.16923076923076924
1086,0.21052631578947367
1087,0.16666666666666666
1088,0.011679910553847383
1089,0.10399151707945165
1090,0.10337690631808279
1091,0.24564950980392156
1092,0.24285714285714285
1093,0.4358974358974359
1094,0.0
1095,0.10175438596491228
1096,0.25396825396825395
1097,0.1721194879089616
1098,0.0873440285204991
1099,0.05698005698005698
1100,0.14106280193236714
1101,0.14942528735632185
1102,0.10520163646990065
1103,0
1104,0.15144596651445966
1105,0.06599597585513078
1106,0.1770508826583593
1107,0.26693877551020406
1108,0.11052631578947368
1109,0
1110,0.2185877466251298
1111,0.055384615384615386
1112,0.32
1113,0.12631578947368421
1114,0.054970550303803864
1115,0.1453416149068323
1116,0.09403863760154829
1117,0.0761904761904762
1118,0.13593132712286007
1119,0
1120,0.0
1121,0.3516483516483517
1122,0.36849602010892335
1123,0.08701298701298701
1124,0.12155388471177944
1125,0.09617706237424548
1126,0
1127,0.0
1128,0.18122448979591838
1129,0.13861122217779556
1130,0.34545454545454546
1131,0.038879912045443187
1132,0.25889046941678523
1133,0.3185483870967742
1134,0.21818181818181817
1135,0.2037037037037037
1136,0.35555555555555557
1137,0.06048387096774194
1138,0.18307738632941886
1139,0.1523809523809524
1140,0.009523809523809525
1141,0.11402444268200625
1142,0.16298701298701299
1143,0.11591922370836612
1144,1.0
1145,0.2987012987012987
1146,0.08170492632644027
1147,0.0
1148,0.062040816326530614
1149,0.057442895857530006
1150,0.10252100840336134
1151,0.07681365576102418
1152,0.22058823529411764
1153,0.10722610722610723
1154,0.10871287128712871
1155,0.08831908831908832
1156,0.08531187122736418
1157,0.1831831831831832
1158,0.1674347158218126
1159,0.5277777777777778
1160,0.21428571428571427
1161,0.09523809523809523
1162,0.04395604395604396
1163,0.0
1164,0.09743589743589744
1165,0.041666666666666664
1166,0.0761904761904762
1167,0.08412698412698413
1168,0.044444444444444446
1169,0.13970588235294118
1170,0.1111111111111111
1171,0.10731373889268626
1172,0.1746880570409982
1173,0.28
1174,0.16911764705882354
1175,0.17942583732057416
1176,0.13725490196078433
1177,0.08791208791208792
1178,0.08652975983292725
1179,0.35714285714285715
1180,0.02854122621564482
1181,0.10061287027579162
1182,0.05668016194331984
1183,0.06207044673539519
1184,0.3089731729879741
1185,0.15805798615645814
1186,0.12749658002735978
1187,0.19696969696969696
1188,0.2
1189,0.003003966026975318
1190,0.09848484848484848
1191,0.21635220125786164
1192,0.1
1193,0.05586477015048444
1194,0.1349206349206349
1195,0.09885057471264368
1196,1.0
1197,0
1198,0.06006006006006006
1199,1.0
1200,0.2
1201,0.15714285714285714
1202,0.10404040404040404
1203,0.14343434343434344
1204,0.0
1205,0.07246376811594203
1206,0.4458128078817734
1207,0.1689291101055807
1208,0.06666666666666667
1209,0.4045977011494253
1210,0.25
1211,0.0
1212,0.2891156462585034
1213,0.0
1214,0.14285714285714285
1215,0.23376623376623376
1216,0.20976225541763097
1217,0.15
1218,0.18893387314439947
1219,0.16363636363636364
1220,0.0
1221,0.3333333333333333
1222,0.13160355306217858
1223,0.21975806451612903
1224,0.3076923076923077
1225,0.08333333333333333
1226,0.16003700277520813
1227,0.03571428571428571
1228,0.24166666666666667
1229,0.24385964912280703
1230,0.16666666666666666
1231,0.047619047619047616
1232,0.3660130718954248
1233,0.19155946738885127
1234,0.13742574257425744
1235,0.06822870615974064
1236,0.05555555555555555
1237,0.08404589564110722
1238,0.1310483870967742
1239,0.11598056944296706
1240,0.04411604120409129
1241,0.05627705627705628
1242,0.42105263157894735
1243,0.10196885101381134
1244,0.17857142857142858
1245,0.3111111111111111
1246,0.2152230971128609
1247,0.17777777777777778
1248,0.3
1249,0.16923076923076924
1250,0.21
1251,0.061025385764061725
1252,0.1
1253,0.281986531986532
1254,0.25666666666666665
1255,0.1076923076923077
1256,0.25
1257,0.07564102564102564
1258,0.21575783598110776
1259,0.11962134251290878
1260,0.08571428571428572
1261,0.16604970914859862
1262,0.13718338399189464
1263,0.2878787878787879
1264,0.13883526383526384
1265,0.030303030303030304
1266,0.15555555555555556
1267,0.0
1268,0.2571428571428571
1269,0.1599439775910364
1270,0.13071895424836602
1271,0.050816696914700546
1272,0.6666666666666666
1273,0.1871345029239766
1274,0.2222222222222222
1275,0.16271186440677965
1276,0.18935269207501512
1277,0.16666666666666666
1278,0.7142857142857143
1279,0.06324110671936758
1280,0.27941176470588236
1281,0.23333333333333334
1282,0.21887550200803213
1283,0.0988470531323067
1284,0.21904761904761905
1285,0.1996190476190476
1286,0.09494949494949495
1287,0.2222222222222222
1288,0.10714285714285714
1289,0.18269812462189958
1290,0.05261261261261261
1291,0.08335526893042029
1292,0.04518786417520595
1293,0.4444444444444444
1294,0.0
1295,0.013729977116704805
1296,0.14
1297,0.1
1298,0.11428571428571428
1299,0.18319327731092436
1300,0.0
1301,0.33986928104575165
1302,0.16045197740112993
1303,0.10526315789473684
1304,0.07804878048780488
1305,0.11746031746031746
1306,0.13538461538461538
1307,0.12307692307692308
1308,0.0436761811023622
1309,0.11320754716981132
1310,0.1764423076923077
1311,0.16337285902503293
1312,0.10869565217391304
1313,0.16152407667134175
1314,0.1
1315,0.08812260536398467
1316,0.4
1317,0.08421052631578947
1318,0.10952380952380952
1319,0.17197080291970804
1320,0.24596774193548387
1321,0.0
1322,0.1111111111111111
1323,0.13333333333333333
1324,0.13213213213213212
1325,0.33296853625170997
1326,0.10606060606060606
1327,0.31339031339031337
1328,0.03209876543209877
1329,0.18310970797158643
1330,0.15423728813559323
1331,0.10409745293466224
1332,0.0
1333,0.0812807881773399
1334,0.11493212669683257
